29962,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29963,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29964,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29965,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29966,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29967,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29968,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29969,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29970,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29971,7e-05,0.00011,-0.0001,-6e-05,-3e-05,-9e-05,-1e-05,-9e-05,6,1
29972,-0.00061,-0.00057,-3e-05,8e-05,0.00019,0.00017,1e-05,-0.00028,6,1
29973,-0.00061,-0.00057,-3e-05,8e-05,0.00019,0.00017,1e-05,-0.00028,6,1
29974,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29975,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29976,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29977,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29978,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29979,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29980,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29981,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29982,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29983,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29984,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29985,0.00035,0.00032,0.00013,0.00023,0.00048,0.00014,-5e-05,-0.0002,6,1
29987,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29989,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29991,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29992,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29993,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29994,-6e-05,0.00012,0,9e-05,0.00028,0.00015,-1e-05,-0.00037,6,1
29995,-0.00018,-0.00016,9e-05,-2e-05,-0.0001,-5e-05,-0.00013,-0.00035,6,1
29996,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
29997,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
29998,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
29999,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30000,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30001,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30002,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30003,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30004,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30005,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30006,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30007,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30008,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30009,6e-05,0.00011,2e-05,-0.00014,-0.00033,-9e-05,-3e-05,-0.00056,6,1
30010,-0.00045,-0.00023,9e-05,0.00014,0.00014,0.00011,-0.00013,-0.00049,6,1
30011,-0.00045,-0.00023,9e-05,0.00014,0.00014,0.00011,-0.00013,-0.00049,6,1
30012,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30013,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30014,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30015,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30016,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30017,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30018,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30019,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30020,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30021,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30022,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30023,-0.00018,-8e-05,-3e-05,-1e-05,-5e-05,5e-05,-4e-05,-0.00011,6,1
30024,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30025,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30026,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30027,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30028,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30029,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30030,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30031,-0.00016,0.00018,2e-05,-6e-05,-0.00015,-0.00013,-2e-05,0.00012,6,1
30032,-2e-05,-5e-05,-4e-05,-0.00011,-0.00012,-8e-05,0.0002,-8e-05,6,1
30033,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30034,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30035,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30044,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30046,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30047,-0.00035,-0.00025,-5e-05,7e-05,0.0001,0.00013,0.00014,0.00052,6,1
30048,-0.00033,-0.00026,-8e-05,-0.0001,-0.00015,-0.00021,-0.0003,-0.00052,6,1
30049,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30050,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30051,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30052,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30053,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30054,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30055,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30056,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30057,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30058,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30059,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30060,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30061,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30062,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30063,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30064,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30065,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30066,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30067,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30068,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30069,4e-05,-0.00033,-0.00021,-6e-05,-4e-05,-5e-05,1e-05,-3e-05,6,1
30070,0.00038,0.00017,-4e-05,-8e-05,-0.00015,-0.00017,-0.00016,0.0002,6,1
30071,0.00017,-3e-05,0,0.00012,0.00018,2e-05,-0.00017,-0.00028,6,1
30072,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30073,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30074,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30075,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30076,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30077,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30078,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30079,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30080,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30081,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30082,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30083,0.00029,0.00022,-5e-05,-5e-05,-0.00011,-7e-05,-9e-05,0.00015,6,1
30084,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30085,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30086,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30089,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30090,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30091,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30092,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30093,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30094,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30095,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30096,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30097,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30098,-0.00025,-0.00035,-1e-05,-5e-05,-0.0002,-0.00012,-0.0001,-0.00025,6,1
30099,-4e-05,0.00012,6e-05,2e-05,0.00017,0.00017,-0.00014,-0.00055,6,1
30100,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30101,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30102,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30103,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30104,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30105,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30106,-3e-05,-0.00012,-8e-05,-0.0001,-0.0002,-0.00065,-0.00055,0.00023,6,1
30107,0.00019,0.00022,0.00011,0.0001,0.00027,0.0008,0.00052,0.00033,6,1
30108,0.00019,0.00022,0.00011,0.0001,0.00027,0.0008,0.00052,0.00033,6,1
30109,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30110,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30111,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30112,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30113,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30114,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30115,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30116,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30117,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30118,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30119,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30120,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30121,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30122,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30123,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30124,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30125,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30126,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30127,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30128,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30129,-0.00036,-0.00019,2e-05,-5e-05,-0.00018,-0.00017,-0.00016,-0.00067,6,1
30130,0.00014,0.00016,-4e-05,-4e-05,4e-05,0.00025,0.00023,2e-05,6,1
30131,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30132,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30133,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30134,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30135,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30137,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30140,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30141,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30142,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30143,-0.00033,8e-05,0.0001,0.00021,0.00053,0.00021,4e-05,0.00018,6,1
30144,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30145,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30146,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30147,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30148,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30149,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30150,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30151,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30152,0.00028,0.00034,-4e-05,-5e-05,-0.00015,-0.00031,-0.00045,0.00037,6,1
30153,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30154,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30155,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30156,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30157,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30158,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30159,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30160,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30161,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30162,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30163,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30164,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30165,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30166,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30167,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30168,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30169,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30170,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30171,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30172,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30173,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30174,0.00021,0.0002,-4e-05,-0.00011,-0.0002,-7e-05,1e-05,-2e-05,6,1
30175,0.00015,0.0002,1e-05,2e-05,0.00012,0.00027,0.00033,0.00024,6,1
30176,0.00015,0.0002,1e-05,2e-05,0.00012,0.00027,0.00033,0.00024,6,1
30177,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30178,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30179,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30180,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30181,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30182,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30183,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30184,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30185,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30186,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30189,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30190,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30191,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30192,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30193,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30194,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30195,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30197,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30198,6e-05,-0.00012,5e-05,-1e-05,-4e-05,0.00014,8e-05,0.00045,6,1
30199,0.00019,-6e-05,-1e-05,-1e-05,2e-05,-0.00018,-0.0002,-9e-05,6,1
30200,0.00019,-6e-05,-1e-05,-1e-05,2e-05,-0.00018,-0.0002,-9e-05,6,1
30201,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30202,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30203,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30204,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30205,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30206,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30207,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30208,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30209,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30210,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30211,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30212,0.00011,0.00011,-1e-05,7e-05,0.00034,0.00051,0.00034,0.0002,6,1
30213,-0.00027,-0.00012,-4e-05,-8e-05,-0.00015,-0.00017,-3e-05,5e-05,6,1
30214,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
30215,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
30216,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
30217,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
30218,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
30219,0.00022,0.0004,5e-05,9e-05,0.00021,0.00015,7e-05,-0.00018,6,1
